ra,dec,u,g,r,i,z
161.601989186875,51.1863390264584,24.87822,23.0364,22.28106,21.88171,21.82671
161.602460433889,50.9177164865393,20.48705,19.11592,18.54918,18.29332,18.2101
161.602471032814,50.9177212936529,20.52669,19.12083,18.5538,18.29546,18.21209
161.602731078182,50.8894322886704,24.23845,23.1694,22.93029,23.46018,22.4035
161.602760999874,51.2315789028235,25.29553,23.28552,21.8898,21.4199,20.63578
161.602878129064,51.1111745505376,21.8361,22.19991,21.21884,21.02184,20.81541
161.602908637161,50.8954833313471,25.51354,25.56023,22.42989,25.43288,22.16919
161.603029152453,50.9840834525697,24.78115,23.36336,21.69648,20.99329,20.71976
161.603103172549,50.9841030842961,24.47862,23.65028,22.23616,21.73602,21.35589
161.603513083314,50.9889605514979,23.97047,23.34399,21.9361,21.4225,21.11806
161.603513083314,50.9889605514979,24.06136,23.34399,21.9361,21.4225,21.22483
161.603523482883,50.9890067084179,23.63187,24.50888,21.93879,21.49653,21.2418
161.603836802125,51.2406864179283,24.13221,24.01207,23.00985,21.87134,21.47861
161.604041312944,51.1050416950615,21.10377,18.47148,17.13615,16.52098,16.18341
161.604041312944,51.1050416950615,21.10376,18.47149,17.13618,16.52098,16.18343
161.604052855473,51.1620717528062,25.01453,23.19532,21.6667,20.34147,19.85593
161.604056849846,51.1050444656112,21.10522,18.47087,17.13357,16.5201,16.18048
161.604246148059,50.9395728760187,22.50804,22.57565,21.45468,20.15057,19.41991
161.604337718572,51.0546213901348,21.76438,25.06095,24.74073,24.47456,22.16718
161.604352242366,51.0546443204094,21.77323,25.28029,25.10208,24.8771,21.99413
161.604677633895,50.9866399044201,23.49513,21.73046,20.75851,20.18313,19.95059
161.604692588439,50.9866600335763,23.44523,21.77264,20.86545,20.34195,20.20026
161.604692588447,50.9866600335776,23.44519,21.77267,20.86548,20.34198,20.2003
161.604829516184,51.1827571007641,22.92952,22.67586,21.75388,21.54028,20.94447
161.604829516832,51.1827571008766,22.92984,22.67644,21.75418,21.54074,20.94534
161.604875479514,51.1003526703377,23.40004,23.46743,22.70769,22.52097,22.47016
161.605083594151,51.2103631517674,23.44476,24.14224,22.18152,22.47029,22.56197
161.60534226924,51.091463120512,23.62733,22.5369,24.9329,26.08135,22.55073
161.605591953766,50.887190152508,21.33596,21.653,20.98369,20.21075,20.11546
161.605648967576,51.1845111827831,23.35619,23.30881,22.62036,22.01223,20.86622
161.605928586287,50.9954923986838,25.32285,23.63999,22.64497,21.19788,20.49698
161.605950825249,51.179789079002,23.59906,23.097,22.74687,22.49654,22.42697
161.606320434423,50.9443479096441,22.25018,25.15918,24.83072,24.60785,22.74657
161.606676834309,50.9306572686869,24.10229,22.7557,22.60505,22.60063,22.78833
161.606796978552,50.9654875263957,21.81747,20.31146,18.98428,18.44328,18.11024
161.606800152764,51.0385846169117,21.89239,20.64169,20.06884,19.74807,19.5184
161.60680886192,51.0385846831127,21.96563,20.61851,20.05973,19.72769,19.50676
161.606827288078,51.2162718445901,25.20158,23.57133,22.5092,22.05519,21.91254
161.606827527322,51.2162487062328,24.77971,24.01499,22.38597,21.5733,21.42792
161.60683616535,50.9392227221243,24.74474,23.44973,22.18913,21.01575,20.33962
161.606836396067,50.939223133269,24.8234,23.48908,22.21233,21.37845,20.83786
161.607373429729,51.2481203566908,21.34053,25.95342,25.62698,25.84795,24.09714
161.607450477129,51.1431350082992,25.48142,25.57842,23.64413,22.24742,21.34794
161.607457048239,50.9880966079859,24.60213,23.90423,25.08512,24.77257,22.91117
161.607497060874,51.1144184346972,22.77958,22.93929,22.10186,21.8602,20.70782
161.607813429859,51.0757594372932,24.6273,22.83825,21.46663,20.36761,19.78635
161.608401807424,51.1042250918066,23.75861,22.71889,21.9148,21.50536,21.20158
161.608567975091,51.1337994308293,24.6449,22.93738,21.65254,21.21907,21.03322
161.608835994673,50.8769271780323,26.25073,22.36615,20.9136,19.72863,19.17396
161.608883921893,50.9205627658914,23.48015,23.40942,22.74873,21.69769,21.62715
161.60894640621,51.1917743008714,22.2158,22.43258,22.01084,21.91639,21.43053
161.609195500434,51.0648365090785,26.11878,24.461,22.62581,21.54099,20.49895
161.609195500434,51.0648365090785,25.77598,24.54961,22.62581,21.54099,20.49895
161.609221918298,50.9170231648241,17.71164,16.63667,16.25827,16.1224,16.09266
161.609232652923,50.9170279719508,17.71671,16.63784,16.25922,16.1227,16.09501
161.609403367494,50.9223640845153,23.1811,23.27266,22.35537,22.10453,21.53866
161.609506133226,51.1304509449829,26.40025,24.01472,22.87789,21.72528,20.45837
161.609601348195,50.968302817582,24.26947,23.47259,22.39582,22.86218,22.10052
161.60987140428,51.0575296390893,25.51753,25.55338,24.08186,24.29505,20.8043
161.609910230532,51.022303424832,26.14058,27.19238,22.1085,19.9116,18.89165
161.609910230532,51.022303424832,26.74565,26.34324,22.59123,20.52437,19.44464
161.609935003505,51.2393516817843,23.38726,23.99268,21.42466,20.38231,19.89831
161.609940752816,51.0222974517594,25.80144,27.03746,22.5329,20.1839,19.24632
161.609940752816,51.0222974517594,22.7963,27.60174,22.01699,19.63367,18.79003
161.610192909984,51.0728216585411,25.08751,23.31339,21.88156,21.15053,20.9516
161.61028798771,51.0845280145079,16.81581,14.96931,14.28279,14.40588,13.89225
161.610287990768,51.0845280150395,16.81591,14.9693,14.2828,14.40593,13.89232
161.610302794981,51.0845308888958,16.81477,14.96927,14.28249,14.40576,13.8914
161.610309340932,50.9944690621125,-9999,-9999,-9999,-9999,-9999
161.610312927869,51.0845326498769,16.84017,15.02014,14.28249,17.4696,13.8914
161.610332586355,50.8980960842454,22.19932,20.5424,19.35404,18.84119,18.55222
161.610350889245,51.1981906440507,25.29937,23.37658,23.89701,22.93279,23.08788
161.610601458441,50.9948991548035,26.49523,22.44026,21.87683,22.64022,23.24384
161.610632256779,51.084654387066,18.09038,16.62095,17.40074,14.33954,16.79174
161.610650556044,51.1515110016494,22.83984,20.3974,19.42663,19.03373,18.78885
161.610667554679,51.1515121754337,22.83902,20.39902,19.42019,19.03767,18.78587
161.610708550005,50.9575343782677,23.54236,24.2472,23.70547,21.88301,22.40742
161.611126007273,51.0955493153469,22.34384,22.04728,20.93964,20.62146,20.21463
161.611243758845,50.9885010429309,24.88222,22.4291,22.84206,23.9768,21.67332
161.611449897303,51.2407357597796,22.64737,20.17768,18.82278,18.14421,17.73596
161.611450386662,51.2407307819461,22.59382,20.17138,18.81558,18.13631,17.72791
161.611451814205,51.2407351875399,22.63741,20.1933,18.83833,18.15846,17.75504
161.611803529549,51.0146295345759,23.44324,23.53923,22.99814,22.04757,22.04682
161.611850573151,50.975925392564,24.14179,24.04652,23.29772,22.26487,21.42888
161.611877080118,51.0224528889629,23.77025,25.02535,23.31783,22.30149,21.05275
161.611890039096,51.0224620917371,23.66744,25.55378,23.54696,22.3816,21.29461
161.611906427028,51.1435740097954,23.43009,23.24087,23.65385,23.52184,22.71734
161.612583503125,51.2423844714311,23.15949,23.71309,23.22384,22.10708,21.90943
161.612760849598,51.1359518570246,25.00611,25.24032,22.78126,21.42593,20.55008
161.612764848855,51.237907912211,23.73803,24.11892,22.63477,22.02127,21.30378
161.61292677134,51.2041358899563,-9999,-9999,-9999,-9999,-9999
161.612931952733,51.1043392530159,25.08424,23.78876,22.67175,22.37936,21.78066
161.613133812524,50.9138703483214,22.35193,22.20125,21.94897,21.80294,21.24258
161.613280997736,51.2040307412136,24.7212,22.45493,21.03502,20.38974,20.01271
161.61329209157,51.086406251289,25.2749,24.9339,24.1552,22.55403,22.94775
161.613297269231,50.9977890869939,24.22413,24.98636,25.16681,25.39878,20.80408
161.613360808369,51.0823391951257,22.04952,20.64278,19.84219,19.49014,19.40691
161.613395646183,51.0028770516613,22.32887,22.48931,21.94514,21.09769,20.67478
161.613441507707,50.9730592647486,22.64997,21.60181,21.89428,23.25907,22.827
161.613483139531,50.9403915665338,23.17855,23.58959,21.88006,21.69346,21.34241
161.613733348589,51.0611860951675,23.84356,24.32518,22.74069,21.23746,20.41471
161.613748846724,50.9616231826921,24.0386,21.8159,20.48866,20.02651,19.61553
161.614113728864,50.8874852505445,23.66084,21.40657,19.88529,18.87417,18.35868
161.614368986481,50.8610090738723,23.74088,23.31107,22.44946,21.83223,22.21416
161.614518988705,50.9738962017379,18.75492,17.44096,16.6479,16.25146,15.96277
161.614527074205,50.9738995484142,18.97705,17.55139,16.73381,16.32512,16.05311
161.614529727853,50.9739001412103,18.50193,17.10619,16.27134,15.84559,15.56164
161.614637529434,51.093816968206,22.32801,21.88322,20.92951,20.63727,20.34256
161.614653601741,51.1078884106576,23.45995,23.19482,22.40858,23.31274,21.41317
161.614695837127,51.067517910489,24.75976,23.13991,22.14401,22.32988,21.28045
161.614979362539,50.9884931290611,22.59234,21.61113,25.40977,26.56839,24.20049
161.615604947312,50.9830958441487,23.22021,23.51883,22.33754,22.33991,21.22015
161.615707019681,50.8547819117887,23.50396,23.05521,22.43947,21.77682,21.82111
161.61624918506,51.0567032850321,26.09971,22.19048,20.99624,20.67278,20.32847
161.616402300728,50.8983975849935,24.4618,25.93234,22.66093,25.67835,22.42608
161.616488123267,51.0003937480898,23.16778,23.00279,22.2743,22.39707,23.69755
161.616508165008,50.9325157423501,22.84965,23.3941,22.87744,21.38041,21.07292
161.616536984382,51.0004273849356,-9999,-9999,-9999,-9999,-9999
161.616775914231,50.8534701825817,23.08721,23.14391,23.2204,22.55713,22.18066
161.616781576928,51.1707960883329,23.33619,23.2665,22.10892,21.80254,21.40244
161.616792741059,50.974332716254,22.47021,21.14355,20.41934,20.0123,19.49463
161.616900335894,51.0822841936024,22.11544,22.9116,21.00476,20.54921,19.92288
161.616975187495,50.9715227528717,22.51112,22.06995,21.158,20.7039,20.77719
161.617244765501,50.9984718120555,-9999,-9999,-9999,-9999,-9999
161.617252951465,50.9647075626172,23.82613,21.82664,20.58762,19.37283,18.76627
161.617263608468,50.9646998848072,23.92052,22.08891,20.7412,19.44059,18.8118
161.617284426603,50.9984668912416,23.70601,24.68132,23.32562,22.27936,22.21834
161.617430564691,51.2463260189654,18.52931,17.41334,17.01258,16.87753,16.80501
161.617431752486,51.2463270316319,18.33929,17.29463,16.83482,16.73062,16.56836
161.617431907336,51.24632103277,18.62582,17.55535,17.00262,16.85938,16.80284
161.617432283739,51.2463219324827,18.33364,17.29032,16.83163,16.72552,16.56382
161.617544377035,50.8416112526205,23.76309,22.13519,21.12941,20.85058,20.26649
161.617636472675,50.9148237116118,23.74328,24.28587,22.63378,21.58406,21.00754
161.617690629996,51.2541537823528,22.75158,22.69543,21.54099,21.34259,20.41758
161.617702360462,51.251105931957,22.87226,21.81442,20.57112,20.17783,19.78125
161.617705294885,51.2511262066741,21.84798,21.2031,19.87817,19.16349,18.46906
161.617844394033,51.247162789297,19.92256,18.45278,17.88785,17.76977,17.57578
161.617845618365,51.2471705161929,20.00737,18.52201,17.93762,17.73972,17.62968
161.617883647745,51.1047260243791,24.46545,22.72154,21.55991,20.2663,19.62232
161.618062895845,51.2516132082089,23.81313,22.565,21.0201,19.83446,19.11567
161.618229553126,50.929766154555,24.57134,23.1181,21.20528,19.72563,18.91733
161.618368244648,50.965074200961,23.99525,21.9553,21.61166,21.5827,21.49117
161.618371970226,51.2599379354857,23.01711,22.9669,22.46852,22.25135,21.6999
161.618872573498,51.1956832931712,23.71498,23.74686,22.45891,22.24437,21.58129
161.618879170642,50.9406803425471,26.07,23.77952,23.22714,21.14707,20.44111
161.618945685828,51.1266203991186,24.14363,25.73444,25.01178,25.61782,20.60915
161.619009731977,50.9177211100894,23.14547,24.69344,23.50758,21.53265,21.17966
161.619254517521,50.9195577652068,23.56453,23.39712,23.77272,23.73311,21.6138
161.619346717927,51.0091716630922,19.93792,18.70126,17.86637,17.43011,17.1766
161.619352498896,51.0091701601722,19.906,18.68447,17.86089,17.42089,17.18501
161.619356645305,51.0091733674268,19.89843,18.66725,17.82923,17.40004,17.14859
161.619358162463,51.0091728598764,19.64937,18.63671,17.80976,17.36558,17.1346
161.619391215504,51.222485525643,24.39356,23.36443,22.8753,21.66049,21.14966
161.619624725232,50.983513066886,24.10024,23.48136,22.79539,21.95342,21.95805
161.61968334477,51.2158071820524,23.52084,25.53136,24.60424,24.52209,20.58753
161.619689576881,50.9048775934274,17.38684,15.83269,15.25151,15.06345,15.00143
161.619700310765,50.9048826968465,17.39136,15.83346,15.25206,15.06363,15.00276
161.619780951907,50.9648372201229,23.93363,25.57452,23.64184,22.19131,21.44271
161.620065654618,51.1132921869487,25.89181,23.83542,22.41051,20.81941,20.55301
161.62028138339,51.0242160950695,23.75554,22.6232,22.49949,20.98039,20.60974
161.620363020912,51.2413490676466,23.85147,22.59261,22.22203,22.56055,21.35952
161.620665968672,51.0118941566856,25.32159,23.35945,22.07574,22.60268,21.99108
161.620668131611,51.0119027566845,24.94356,23.25446,22.06929,22.71703,21.8414
161.620902903912,51.0256538118574,24.10628,22.87166,22.51962,22.04858,23.17354
161.6210389535,50.9790972278812,24.50581,22.64742,21.11806,20.57201,20.31286
161.621051353214,51.0888634254722,25.67132,24.4889,22.43354,22.28263,21.62718
161.621298916398,51.2002485347427,21.97898,19.75523,18.90594,18.58739,18.41132
161.621306266287,50.8429778141458,24.55838,24.84001,22.22806,21.30295,20.70628
161.621315501908,51.2002473509093,21.98862,19.75444,18.89913,18.58482,18.42066
161.621361425506,50.9428141323665,23.36466,23.34987,23.27395,23.04096,22.62201
161.62144790828,51.1536229455702,22.60694,22.35856,22.20523,21.98717,20.79305
161.622182472926,51.0914512547735,24.30935,22.98651,23.02541,22.64376,22.00194
161.62221619226,50.9632969796358,24.64112,22.58335,21.82641,21.48747,20.63807
161.622374168577,50.9010239156077,22.12635,20.98432,19.45885,18.65436,18.19375
161.622501138173,51.1869386238977,25.32501,23.09187,22.05215,20.74924,20.17739
161.622526590982,50.9855190331744,22.37558,21.16008,20.76922,20.73623,20.29857
161.62256676291,50.9856788795617,-9999,-9999,-9999,-9999,-9999
161.622735680257,51.2554955927229,23.59878,23.0863,22.07923,21.79595,22.20628
161.622891696573,51.0664295556227,23.24761,22.51727,22.67215,22.68159,22.22634
161.622962647467,50.9921756569408,22.8517,22.28388,21.63783,21.54885,22.26869
161.62299345293,50.9922160929186,22.90002,22.35286,21.49406,21.24958,21.407
161.623072024357,50.9444837120667,22.35691,22.21192,21.72547,21.7243,20.67805
161.62314706789,51.258231694729,23.63148,22.88627,21.54049,20.89182,20.98749
161.623232022749,51.0218833342567,25.37085,24.44145,23.4556,21.60802,20.70209
161.623283027352,51.0218838040953,25.02473,-9999,23.4924,21.61347,-9999
161.623285167802,51.0003440948672,25.69822,23.54737,24.21807,21.48981,21.95831
161.623515737576,50.8333759349797,23.17265,22.43952,21.24234,20.7285,20.36782
161.623524878407,50.898839486898,22.63339,21.66196,20.92452,20.32651,19.92191
161.623525565165,51.0050930256925,23.12676,24.20607,22.59245,22.84898,21.74806
161.623545610934,51.005089658504,22.94099,24.33563,22.61392,22.97998,21.74123
161.623792299453,51.2532404501443,24.72171,23.62205,23.22126,22.34688,22.18572
161.623864343731,51.1805020863241,25.05058,23.27955,21.66518,20.37793,19.76279
161.624034425953,50.9691221075116,25.6343,23.63126,23.95314,22.17566,22.05261
161.624135370427,51.2204169003927,23.34302,23.96223,22.16722,21.3706,21.11477
161.624185141059,51.2202825780751,-9999,-9999,-9999,-9999,-9999
161.62435822687,50.8577851474615,24.06738,24.01484,22.93125,21.82969,21.36781
161.624589547277,51.1728886868135,26.32755,24.36111,22.36602,21.42723,20.30936
161.624589547277,51.1728886868135,26.08462,23.96939,22.36602,21.42723,20.30936
161.624631077106,50.8478542937573,23.00499,22.72257,22.65771,22.74861,22.93492
161.624647182112,50.9411280559571,23.03553,22.20998,20.93467,21.80107,19.8599
161.624665027998,51.0002907913191,27.56394,21.12142,21.06522,18.63033,18.61885
161.624731512603,51.2656546772764,26.25362,22.51222,22.49091,21.99459,21.83634
161.624737402584,51.1360711440715,25.37334,23.68261,21.5477,20.54972,19.83319
161.624782061144,51.0669100605797,23.29673,21.99531,21.49472,21.11085,20.81878
161.624794523398,51.0669161935261,23.283,22.57735,21.52798,21.13822,20.81961
161.625043265128,50.9318687427419,23.0393,22.70592,22.42915,21.60464,21.63328
161.62507617999,50.9621395295107,22.87253,22.59078,21.70032,21.25793,21.18422
161.625146557889,51.1693142258529,25.09555,23.58582,23.155,22.35758,22.26931
161.625315523883,50.9466489729344,23.45926,24.20214,22.26069,22.54248,21.9382
161.62552866965,50.9023630891245,26.08389,23.6291,22.51666,20.86906,20.53775
161.625562443052,51.0888157958038,23.95292,20.68391,19.19872,17.98597,17.36036
161.625580290618,51.0888187196388,22.93234,20.63527,19.16293,17.96657,17.3281
161.625749489153,51.1591495243196,24.30305,23.60874,23.3916,22.97982,20.11543
161.625854468294,51.1918882637028,23.58432,24.45072,23.01037,22.19873,22.36207
161.625865855244,50.9393481063843,23.3905,22.11597,20.63379,20.27571,19.8328
161.626638022788,51.2516659213675,18.08206,16.14857,15.35994,15.07576,14.9085
161.626638022788,51.2516659213675,18.08207,16.14857,15.35994,15.07576,14.9085
161.626638671833,51.2516608116285,18.08075,16.14746,15.35908,15.07476,14.90817
161.62684976821,51.0186682069704,23.04276,21.85393,21.05494,20.93219,20.76379
161.626890603908,51.0586110443045,23.53369,23.6933,22.35566,21.57113,21.22522
161.626940195559,51.2333335422209,22.2078,21.66975,21.39293,21.33782,20.77518
161.626947722617,51.0183810274664,-9999,-9999,-9999,-9999,-9999
161.627341949972,51.0911063999386,16.80544,15.54718,15.11474,14.94963,14.91939
161.627341950045,51.0911063999513,16.80546,15.54718,15.11474,14.94966,14.9194
161.627483977835,51.0285100166824,24.32166,24.85123,24.75743,25.06171,20.81083
161.627659182159,51.0480770107717,24.32647,22.83601,21.36724,20.79165,20.57863
161.628053174914,51.1283454058655,23.11541,22.36706,21.82965,20.80554,20.48675
161.628267041738,50.837953093838,25.0863,22.3251,21.99502,21.4879,20.92686
161.628477629692,50.8516823260991,25.45774,25.47179,25.84055,24.67601,20.54158
